link,title
https://wenku.baidu.com/view/356f78e76c85ec3a86c2c54c.html?from=search,伦敦艺术大学与帝国理工学院哪个好
link,title
https://wenku.baidu.com/view/7d7fe991970590c69ec3d5bbfd0a79563c1ed42f.html?from=search,[b'2018\xe5\xb9\xb4\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe4\xb8\x93\xe4\xb8\x9a\xe6\x8e\x92\xe5\x90\x8d']
https://wenku.baidu.com/view/25b64969dd3383c4ba4cd299.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe9\x87\x91\xe8\x9e\x8d\xe6\x95\xb0\xe5\xad\xa6\xe7\xa1\x95\xe5\xa3\xab\xe7\x94\xb3\xe8\xaf\xb7']
https://wenku.baidu.com/view/366600602f3f5727a5e9856a561252d380eb202d.html?from=search,[b'2018\xe5\xb9\xb4\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x94\xb3\xe8\xaf\xb7\xe6\x97\xb6\xe9\x97\xb4']
https://wenku.baidu.com/view/3d08d188f7ec4afe05a1df94.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x8e\xaf\xe5\xa2\x83\xe5\xb7\xa5\xe7\xa8\x8b']
https://wenku.baidu.com/view/15c212020c22590103029d81.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\xba\xaf\xe6\x95\xb0\xe5\xad\xa6\xe4\xb8\x93\xe4\xb8\x9a\xe6\x9c\xac\xe7\xa7\x91']
https://wenku.baidu.com/view/600353dcc5da50e2534d7f12.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe6\x8e\xa7\xe5\x88\xb6\xe7\xb3\xbb\xe7\xbb\x9f\xe7\xa1\x95\xe5\xa3\xab\xe7\x94\xb3\xe8\xaf\xb7']
https://wenku.baidu.com/view/aa4c201a227916888486d79c.html?from=search,[b'Results from Implementing the Event Calculus in CLP(R) Imperial College Research Report No.']
https://wenku.baidu.com/view/7fa1154202d276a201292e50.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x94\x9f\xe7\x89\xa9\xe5\x8c\xbb\xe8\x8d\xaf\xe5\xb7\xa5\xe7\xa8\x8b\xe6\x9c\xac\xe7\xa7\x91\xe4\xb8\x93\xe4\xb8\x9a']
https://wenku.baidu.com/view/868a6749d0d233d4b14e69e5.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x94\x9f\xe7\x89\xa9\xe5\xb7\xa5\xe7\xa8\x8b\xe7\x94\xb3\xe8\xaf\xb7\xe6\x9d\xa1\xe4\xbb\xb6']
https://wenku.baidu.com/view/6f9daa5ab7360b4c2e3f64a8.html?from=search,[b'Unit 1 College Life']
https://wenku.baidu.com/view/3231223dc77da26924c5b07c.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe9\x99\xa2\xe7\xb3\xbb\xe8\xae\xbe\xe7\xbd\xae']
https://wenku.baidu.com/view/ee6325ebb4daa58da1114a01.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe6\x95\xb0\xe6\x8d\xae\xe7\xa7\x91\xe5\xad\xa6\xe4\xb8\x8e\xe7\xae\xa1\xe7\x90\x86\xe4\xb8\x93\xe4\xb8\x9a']
https://wenku.baidu.com/view/fb3af5f543323968001c9294.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe8\xae\xa1\xe7\xae\x97\xe6\x9c\xba\xe7\xa7\x91\xe5\xad\xa6\xe4\xb8\x93\xe4\xb8\x9a\xe7\xa1\x95\xe5\xa3\xab']
https://wenku.baidu.com/view/a49b2766a8114431b80dd811.html?from=search,[b'\xe5\x85\x8d\xe8\xb4\xb9\xe7\x95\x99\xe5\xad\xa6\xef\xbc\x9a\xe8\x8b\xb1\xe5\x9b\xbd\xe5\xa4\xa7\xe5\xad\xa6\xe8\x90\xa5\xe5\x85\xbb\xe5\xad\xa6\xe4\xb8\x93\xe4\xb8\x9a\xe6\x80\x8e\xe4\xb9\x88\xe6\xa0\xb7']
https://wenku.baidu.com/view/721f1d660029bd64793e2c94.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe4\xba\xa4\xe9\x80\x9a']
https://wenku.baidu.com/view/6b965c42bceb19e8b9f6ba00.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe9\x80\x9a\xe4\xbf\xa1\xe4\xb8\x8e\xe4\xbf\xa1\xe5\x8f\xb7\xe5\xa4\x84\xe7\x90\x86\xe7\xa1\x95\xe5\xa3\xab\xe7\x94\xb3\xe8\xaf\xb7']
https://wenku.baidu.com/view/5d1d9af2760bf78a6529647d27284b73f2423612.html?from=search,[b'Oxford University']
https://wenku.baidu.com/view/49de4fb0f90f76c661371a4a.html?from=search,[b'\xe8\x8b\xb1\xe5\x9b\xbd\xe5\xa4\xa7\xe5\xad\xa6TOP50']
https://wenku.baidu.com/view/77714d3ac4da50e2524de518964bcf84b9d52d1a.html?from=search,[b'2017\xe8\x8b\xb1\xe5\x9b\xbd\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe9\x87\x91\xe8\x9e\x8d\xe5\xad\xa6\xe7\xa1\x95\xe5\xa3\xab\xe4\xb8\x93\xe4\xb8\x9a\xe4\xbf\xa1\xe6\x81\xaf']
https://wenku.baidu.com/view/dd6d33f2f90f76c661371abc.html?from=search,[b'Aseptic technique SOP\xe4\xbc\xa6\xe6\x95\xa6\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa22010']
https://wenku.baidu.com/view/87b76cceda38376baf1faedf.html?from=search,[b'lecture7']
https://wenku.baidu.com/view/8a040334f111f18583d05ac5.html?from=search,[b'Appendix 8 Guide 2011(for Imperial College students)']
https://wenku.baidu.com/view/7d92f1abb307e87100f696a4.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe6\x8e\x92\xe5\x90\x8d\xe5\x8f\x8a\xe7\xa0\x94\xe7\xa9\xb6\xe7\x94\x9f\xe7\x94\xb3\xe8\xaf\xb7\xe6\x9d\xa1\xe4\xbb\xb6']
https://wenku.baidu.com/view/69e6d78ad15abe23482f4dbd.html?from=search,[b'\xe5\xb7\xb4\xe5\x85\x8b\xe6\xa3\xae\xe5\xbe\xb7\xe5\xb0\x94\xe5\xb0\x8f\xe4\xbc\xa0']
https://wenku.baidu.com/view/b5d638d21a37f111f0855b20.html?from=search,[b'\xe6\x95\x99\xe8\x82\xb2\xe9\x83\xa8\xe8\xae\xa4\xe8\xaf\x81\xe5\x9b\xbd\xe5\xa4\x96\xe5\xa4\xa7\xe5\xad\xa6\xe5\x90\x8d\xe5\x8d\x95\xe2\x80\x94\xe2\x80\x94\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2']
https://wenku.baidu.com/view/da361c3dcd7931b765ce0508763231126edb772a.html?from=search,[b'2018\xe5\xb9\xb4\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x94\xb3\xe8\xaf\xb7\xe7\xa8\x8b\xe5\xba\x8f']
https://wenku.baidu.com/view/e7000c3d336c1eb91a375df6.html?from=search,[b'\xe6\x95\x99\xe8\x82\xb2\xe9\x83\xa8\xe7\xac\xac\xe4\xb8\x80\xe6\x89\xb9\xe5\x85\xac\xe5\xb8\x83\xe7\x9a\x8410\xe4\xb8\xaa\xe5\x9b\xbd\xe5\xae\xb6\xe9\x83\xa8\xe5\x88\x86\xe5\xad\xa6\xe6\xa0\xa1\xe5\x90\x8d\xe5\x8d\x95']
https://wenku.baidu.com/view/3d08d188f7ec4afe05a1df94.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x8e\xaf\xe5\xa2\x83\xe5\xb7\xa5\xe7\xa8\x8b']
https://wenku.baidu.com/view/c087a5b369dc5022aaea0085.html?from=search,"[b'Imperial College,']"
https://wenku.baidu.com/view/d0e621625bcfa1c7aa00b52acfc789eb172d9e97.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2Imperial College London_\xe5\x85\xa5\xe5\xad\xa6\xe8\xa6\x81\xe6\xb1\x82_\xe5\xbd\x95\xe5\x8f\x96\xe6\x9d\xa1\xe4\xbb\xb6_\xe4\xb8\x93\xe4\xb8\x9a\xe5\xad\xa6\xe8\xb4\xb9_\xe4\xb8\x96\xe7\x95\x8c\xe6\x8e\x92\xe5\x90\x8d_2018\xe7\x94\xb3\xe8\xaf\xb7\xe6\x8c\x87\xe5\x8d\x97']
https://wenku.baidu.com/view/442ad4bcc77da26925c5b0f4.html?from=search,"[b'Imperial College,']"
https://wenku.baidu.com/view/64d8648501f69e31423294d1.html?from=search,[b'\xe5\xb7\xb4\xe6\x96\xaf\xe5\xa4\xa7\xe5\xad\xa6\xe4\xb8\x8e\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe5\x93\xaa\xe4\xb8\xaa\xe5\xa5\xbd']
https://wenku.baidu.com/view/a0531dd0710abb68a98271fe910ef12d2af9a92f.html?from=search,[b'2018\xe5\xb9\xb4\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe9\x99\xa2\xe7\xb3\xbb\xe8\xae\xbe\xe7\xbd\xae']
https://wenku.baidu.com/view/fa5b8504172ded630a1cb68e.html?from=search,[b'\xe7\xba\xbd\xe5\x8d\xa1\xe6\x96\xaf\xe5\xb0\x94\xe5\xa4\xa7\xe5\xad\xa6\xe4\xb8\x8e\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe5\x93\xaa\xe4\xb8\xaa\xe5\xa5\xbd']
https://wenku.baidu.com/view/15c212020c22590103029d81.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\xba\xaf\xe6\x95\xb0\xe5\xad\xa6\xe4\xb8\x93\xe4\xb8\x9a\xe6\x9c\xac\xe7\xa7\x91']
https://wenku.baidu.com/view/7fa1154202d276a201292e50.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x94\x9f\xe7\x89\xa9\xe5\x8c\xbb\xe8\x8d\xaf\xe5\xb7\xa5\xe7\xa8\x8b\xe6\x9c\xac\xe7\xa7\x91\xe4\xb8\x93\xe4\xb8\x9a']
https://wenku.baidu.com/view/2759845532687e21af45b307e87101f69e31fb78.html?from=search,[b'\xe5\x91\xbc\xe4\xbc\xa6\xe8\xb4\x9d\xe5\xb0\x94\xe7\x95\x99\xe5\xad\xa6360\xef\xbc\x9a\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2 imperial college london']
https://wenku.baidu.com/view/f6f4ba6a25c52cc58bd6be89.html?from=search,"[b'Imperial College,']"
https://wenku.baidu.com/view/07a1ee19ff00bed5b9f31d78.html?from=search,[b'1stYearMaths10-11 imperial college']
https://wenku.baidu.com/view/72c7656db9d528ea80c77973.html?from=search,[b'\xe5\x9d\x8e\xe7\x89\xb9\xe4\xbc\xaf\xe9\x87\x8c\xe5\x9f\xba\xe7\x9d\xa3\xe6\x95\x99\xe5\xa0\x82\xe5\xa4\xa7\xe5\xad\xa6\xe4\xb8\x8e\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe5\x93\xaa\xe4\xb8\xaa\xe5\xa5\xbd']
https://wenku.baidu.com/view/5bd9632e02d8ce2f0066f5335a8102d276a2612d.html?from=search,[b'2018\xe5\xb9\xb4\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe6\xa0\xa1\xe5\x9b\xad\xe7\x8e\xaf\xe5\xa2\x83']
https://wenku.baidu.com/view/26cb1b0002020740be1e9bef.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2']
https://wenku.baidu.com/view/8126b008f12d2af90242e6da.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xa4\xa7\xe5\xad\xa6']
https://wenku.baidu.com/view/d0c42bdfee06eff9aef807ef.html?from=search,[b'2016\xe5\xb9\xb4\xe8\x8b\xb1\xe5\x9b\xbd \xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\xa0\x94\xe7\xa9\xb6\xe7\x94\x9f\xe7\x94\xb3\xe8\xaf\xb7\xe6\x9d\xa1\xe4\xbb\xb6\xe5\x8f\x8a\xe5\xad\xa6\xe8\xb4\xb9\xe4\xb8\x80\xe8\xa7\x88']
https://wenku.baidu.com/view/ade1f9b9f01dc281e43af024.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe4\xb8\x8e\xe4\xbc\xa6\xe6\x95\xa6\xe5\x9b\xbd\xe7\x8e\x8b\xe5\xad\xa6\xe9\x99\xa2\xe5\x93\xaa\xe4\xb8\xaa\xe5\xa5\xbd']
https://wenku.baidu.com/view/868a6749d0d233d4b14e69e5.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x94\x9f\xe7\x89\xa9\xe5\xb7\xa5\xe7\xa8\x8b\xe7\x94\xb3\xe8\xaf\xb7\xe6\x9d\xa1\xe4\xbb\xb6']
https://wenku.baidu.com/view/6f9daa5ab7360b4c2e3f64a8.html?from=search,[b'Unit 1 College Life']
https://wenku.baidu.com/view/33805a08c950ad02de80d4d8d15abe23482f0332.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xa4\xa7\xe5\xad\xa6\xe4\xbb\x8b\xe7\xbb\x8d']
https://wenku.baidu.com/view/735a1f1fa300a6c30c229f30.html?from=search,"[b'Imperial College, London,']"
https://wenku.baidu.com/view/64a718a9284ac850ad02426d.html?from=search,[b'CV template imperial college']
https://wenku.baidu.com/view/0ee96a1b59eef8c75fbfb397.html?from=search,[b'\xe5\x85\xa8\xe7\x90\x83\xe4\xb8\xbb\xe8\xa6\x81\xe7\x9a\x84\xe5\xa4\xa7\xe5\xad\xa6(\xe4\xb8\x80)\xe7\xac\xac\xe5\x85\xab\xe5\x90\x8d \xe4\xbc\xa6\xe6\x95\xa6\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2']
https://wenku.baidu.com/view/6bfd0a98294ac850ad02de80d4d8d15abe230022.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe7\xa1\x95\xe5\xa3\xab\xe9\x9a\xbe\xe7\x94\xb3\xe5\x90\x97']
https://wenku.baidu.com/view/3a5252c2f9c75fbfc77da26925c52cc58bd6902b.html?from=search,[b'2018\xe5\xb9\xb4\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe8\x8f\xb2\xe5\xb0\x94\xe5\x85\xb9\xe5\xa5\x96\xe5\xbe\x97\xe4\xb8\xbb']
https://wenku.baidu.com/view/45de20a9be1e650e53ea99c0.html?from=search,[b'2016\xe5\xb9\xb4\xe8\x8b\xb1\xe5\x9b\xbd\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\xa0\x94\xe7\xa9\xb6\xe7\x94\x9f\xe7\x94\xb3\xe8\xaf\xb7\xe6\xb5\x81\xe7\xa8\x8b\xe5\x8f\x8a\xe5\xad\xa6\xe8\xb4\xb9\xe6\x83\x85\xe5\x86\xb5']
https://wenku.baidu.com/view/d0c42bdfee06eff9aef807ef.html?from=search,[b'2016\xe5\xb9\xb4\xe8\x8b\xb1\xe5\x9b\xbd \xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\xa0\x94\xe7\xa9\xb6\xe7\x94\x9f\xe7\x94\xb3\xe8\xaf\xb7\xe6\x9d\xa1\xe4\xbb\xb6\xe5\x8f\x8a\xe5\xad\xa6\xe8\xb4\xb9\xe4\xb8\x80\xe8\xa7\x88']
https://wenku.baidu.com/view/4765978acc22bcd126ff0c91.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2']
https://wenku.baidu.com/view/2202724079563c1ec4da7101.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xa4\xa7\xe5\xad\xa6 \xe8\x8b\xb1\xe6\x96\x87']
https://wenku.baidu.com/view/fb3af5f543323968001c9294.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe8\xae\xa1\xe7\xae\x97\xe6\x9c\xba\xe7\xa7\x91\xe5\xad\xa6\xe4\xb8\x93\xe4\xb8\x9a\xe7\xa1\x95\xe5\xa3\xab']
https://wenku.baidu.com/view/a49b2766a8114431b80dd811.html?from=search,[b'\xe5\x85\x8d\xe8\xb4\xb9\xe7\x95\x99\xe5\xad\xa6\xef\xbc\x9a\xe8\x8b\xb1\xe5\x9b\xbd\xe5\xa4\xa7\xe5\xad\xa6\xe8\x90\xa5\xe5\x85\xbb\xe5\xad\xa6\xe4\xb8\x93\xe4\xb8\x9a\xe6\x80\x8e\xe4\xb9\x88\xe6\xa0\xb7']
https://wenku.baidu.com/view/631ff3e2581b6bd97e19eae5.html?from=search,[b'\xe5\x85\xa8\xe9\x9d\xa2\xe8\xa7\xa3\xe8\xaf\xbb\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2']
https://wenku.baidu.com/view/6ef405d1a32d7375a51780b8.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe4\xb8\x8e\xe5\x8d\xa1\xe8\xbf\xaa\xe5\xa4\xab\xe5\x9f\x8e\xe5\xb8\x82\xe5\xa4\xa7\xe5\xad\xa6\xe5\x93\xaa\xe4\xb8\xaa\xe5\xa5\xbd']
https://wenku.baidu.com/view/9aa5cdfe6edb6f1afe001f81.html?from=search,[b'\xe8\x8b\xb1\xe5\x9b\xbd\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\xa0\x94\xe7\xa9\xb6\xe7\x94\x9f\xe6\x8e\x92\xe5\x90\x8d\xe5\x8f\x8a\xe4\xb8\x93\xe4\xb8\x9a\xe8\xae\xbe\xe7\xbd\xae']
https://wenku.baidu.com/view/a682c773e518964bcf847c9a.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5campus\xe5\x9c\xb0\xe5\x9b\xbe']
https://wenku.baidu.com/view/c9b0a6d1f605cc1755270722192e453610665bde.html?from=search,[b'A-level\xe6\x88\x90\xe7\xbb\xa9\xe7\xa9\xb6\xe7\xab\x9f\xe8\xa6\x81\xe6\x8b\xbf\xe5\x88\xb0\xe5\xa4\x9a\xe5\xb0\x91\xe4\xb8\xaaA\xe6\x89\x8d\xe8\x83\xbd\xe8\xbf\x9b\xe5\x85\xa5\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xef\xbc\x9f']
https://wenku.baidu.com/view/332924e8988fcc22bcd126fff705cc1755275f5c.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\xa0\x94\xe7\xa9\xb6\xe7\x94\x9f\xe7\x94\xb3\xe8\xaf\xb7\xe8\xa6\x81\xe6\xb1\x82\xe5\x8f\x8a\xe4\xb8\x93\xe4\xb8\x9a\xe4\xbb\x8b\xe7\xbb\x8d']
https://wenku.baidu.com/view/acce312842323968011ca300a6c30c225901f003.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe6\x8e\x92\xe5\x90\x8d\xe5\x8f\x8a\xe7\xa0\x94\xe7\xa9\xb6\xe7\x94\x9f\xe5\xad\xa6\xe8\xb4\xb9\xe8\xb4\xb9\xe7\x94\xa8']
https://wenku.baidu.com/view/fe113534b4daa58da0114a48.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2']
https://wenku.baidu.com/view/c0a3fef8a5e9856a57126079.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x94\xb3\xe8\xaf\xb7\xe6\x9d\xa1\xe4\xbb\xb6\xe5\x8f\x8a\xe5\xbd\x95\xe5\x8f\x96\xe6\x9d\xa1\xe4\xbb\xb6']
https://wenku.baidu.com/view/a558496cf56527d3240c844769eae009581ba29f.html?from=search,[b'\xe8\x8b\xb1\xe5\x9b\xbd\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe8\xaf\xbb\xe7\xa0\x94\xe6\x80\x8e\xe4\xb9\x88\xe6\xa0\xb7']
https://wenku.baidu.com/view/66ccef3926fff705cd170ad3.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe4\xb8\x8e\xe4\xbc\xa6\xe6\x95\xa6\xe6\x94\xbf\xe6\xb2\xbb\xe7\xbb\x8f\xe6\xb5\x8e\xe5\xad\xa6\xe9\x99\xa2\xe5\x93\xaa\xe4\xb8\xaa\xe5\xa5\xbd']
https://wenku.baidu.com/view/05a65a7326284b73f242336c1eb91a37f11132cc.html?from=search,[b'\xe5\x85\xa5\xe5\xad\xa6\xe6\x9d\xa1\xe4\xbb\xb6\xe8\xa7\xa3\xe6\x9e\x90 \xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x94\xb3\xe8\xaf\xb7\xe6\x94\xbb\xe7\x95\xa5']
https://wenku.baidu.com/view/49665704f011f18583d049649b6648d7c0c70843.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\x9f\xa5\xe5\x90\x8d\xe4\xba\xba\xe7\x89\xa9']
https://wenku.baidu.com/view/475356878762caaedd33d4d8.html?from=search,[b'\xe4\xbc\xa6\xe6\x95\xa6\xe5\xa4\xa7\xe5\xad\xa6\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2']
https://wenku.baidu.com/view/a7a41c01ec630b1c59eef8c75fbfc77da269972a.html?from=search,[b'2018\xe5\xb9\xb4\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe5\x8e\x86\xe5\x8f\xb2']
https://wenku.baidu.com/view/04d880098e9951e79a89272f.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe6\xa0\xa1\xe5\x8f\x8b']
https://wenku.baidu.com/view/be9aba62842458fb770bf78a6529647d2728342b.html?from=search,[b'2018\xe5\xb9\xb4\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\xae\x80\xe4\xbb\x8b']
https://wenku.baidu.com/view/6f5886f4ff00bed5b8f31d74.html?from=search,[b'\xe4\xbc\xaf\xe6\x98\x8e\xe7\xbf\xb0\xe5\xa4\xa7\xe5\xad\xa6\xe4\xb8\x8e\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe5\x93\xaa\xe4\xb8\xaa\xe5\xa5\xbd']
https://wenku.baidu.com/view/c0a0c9cae2bd960591c67731.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe4\xb8\x8e\xe5\x8d\x8e\xe5\xa8\x81\xe5\xa4\xa7\xe5\xad\xa6\xe5\x93\xaa\xe4\xb8\xaa\xe5\xa5\xbd']
https://wenku.baidu.com/view/989cc2b7b8f3f90f76c66137ee06eff9aef849af.html?from=search,[b'\xe5\xb8\x9d\xe5\x9b\xbd\xe7\x90\x86\xe5\xb7\xa5\xe5\xad\xa6\xe9\x99\xa2\xe7\xa0\x94\xe7\xa9\xb6\xe7\x94\x9f\xe7\x94\xb3\xe8\xaf\xb7\xe6\x9d\xa1\xe4\xbb\xb6']
